Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,state_name,location
2019-12-31,County,NY New York,NY Westchester County 36119,9,Housing Choice Vouchers,3,,Westchester County,36119,13987,94,13132,100,5,8,2.1,28023,542,998,22227,10416,2,12,27,14,44,41,3,55,23,95,75,4,32,80,33,30,57,23,1,40,25,35,4,85,47,0,1,15,6,30,1,37,2,38,113,74,65,42,33,25,12,19,72,20,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Westchester County 36119,9,Mod Rehab,4,,Westchester County,36119,13,100,22,100,6,9,1.0,22,268,871,12363,12363,-1,27,45,23,5,5,-1,95,15,100,100,-1,-1,41,-1,100,62,64,-1,-1,5,95,9,36,36,-1,-1,64,-1,-1,-1,0,0,1,93,5,6,100,-1,-1,-1,2,15,80,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Westchester County 36119,9,Project Based Section 8,5,,Westchester County,36119,6055,95,5830,100,6,6,1.6,9139,453,1270,19484,12430,3,12,34,17,35,26,1,73,21,96,79,3,13,69,13,19,16,12,1,18,13,68,13,77,32,0,9,21,2,24,10,36,1,-1,148,70,65,69,23,8,8,19,74,16,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Westchester County 36119,9,S236/BMIR,7,,Westchester County,36119,195,-5,35,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Westchester County 36119,9,202/PRAC,8,,Westchester County,36119,320,97,313,100,6,6,1.1,356,348,521,15286,13439,3,13,45,19,21,5,1,94,18,99,90,-1,-1,62,-1,100,7,7,-1,0,-1,100,16,86,41,0,3,9,1,15,26,42,0,-1,78,92,57,100,-1,-1,-1,21,90,11,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Westchester County 36119,9,811/PRAC,9,,Westchester County,36119,12,100,13,100,6,-1,1.0,13,442,475,18080,18080,-1,-1,23,54,23,15,-1,85,21,100,100,-1,-1,-1,-1,100,100,100,-1,38,54,8,-1,23,15,-1,8,77,-1,-1,-1,0,0,-1,118,-1,-1,100,-1,-1,-1,10,50,22,,,,,,NY,,,New York,"Westchester County, New York"
2019-12-31,County,NY New York,NY Wyoming County 36121,9,Housing Choice Vouchers,3,,Wyoming County,36121,256,91,234,100,5,15,1.7,392,333,949,12608,7526,5,16,55,13,11,15,6,77,24,98,82,3,22,71,22,72,75,47,2,46,26,27,1,1,-1,-1,-1,99,-1,1,-1,1,0,9,77,84,128,52,30,18,21,13,8,68,,,,,,NY,,,New York,"Wyoming County, New York"
2019-12-31,County,NY New York,NY Wyoming County 36121,9,Project Based Section 8,5,,Wyoming County,36121,35,99,35,100,6,11,1.1,37,315,573,14474,13692,3,17,40,17,23,-1,-1,97,30,100,57,-1,-1,69,-1,100,10,24,-1,6,11,83,20,0,-1,-1,-1,97,-1,-1,-1,0,0,-1,64,100,38,100,-1,-1,-1,15,4,59,,,,,,NY,,,New York,"Wyoming County, New York"
2019-12-31,County,NY New York,NY Wyoming County 36121,9,202/PRAC,8,,Wyoming County,36121,19,99,19,100,6,11,1.0,19,293,172,12998,12998,-1,11,63,21,5,-1,-1,100,27,100,74,-1,-1,63,-1,-1,16,16,-1,-1,-1,100,11,11,-1,11,-1,84,-1,-1,-1,0,11,-1,45,100,29,100,-1,-1,-1,10,5,72,,,,,,NY,,,New York,"Wyoming County, New York"
2019-12-31,County,NY New York,NY Yates County 36123,9,Housing Choice Vouchers,3,,Yates County,36123,185,91,169,100,3,18,1.8,304,339,950,13261,7372,6,12,50,15,17,20,6,71,25,98,70,3,30,70,30,50,80,38,2,43,25,30,3,3,1,1,-1,97,-1,1,1,2,0,6,78,82,179,50,36,15,12,11,4,77,,,,,,NY,,,New York,"Yates County, New York"
2019-12-31,County,NY New York,NY Yates County 36123,9,Project Based Section 8,5,,Yates County,36123,22,93,22,100,5,18,1.0,22,288,206,13588,13588,-1,18,36,41,5,-1,-1,100,29,100,55,-1,-1,55,-1,-1,-1,0,-1,-1,-1,100,23,5,5,-1,-1,95,-1,-1,-1,0,0,-1,53,-1,-1,100,-1,-1,-1,11,5,73,,,,,,NY,,,New York,"Yates County, New York"
2019-12-31,County,NY New York,NY Yates County 36123,9,202/PRAC,8,,Yates County,36123,39,91,37,100,5,22,1.0,38,328,311,14763,14375,3,16,41,24,16,-1,-1,100,31,97,51,-1,-1,70,-1,-1,-1,0,-1,-1,-1,100,22,3,-1,3,-1,97,-1,-1,-1,0,0,-1,72,-1,-1,100,-1,-1,-1,12,4,78,,,,,,NY,,,New York,"Yates County, New York"
2019-12-31,County,NY New York,NY Yates County 36123,9,811/PRAC,9,,Yates County,36123,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NY,,,New York,"Yates County, New York"
2019-12-31,County,NY New York,"NY Missing, New York 36XXX",9,Public Housing,2,,"Missing, New York",36XXX,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NY,,,New York,"Missing, New York, New York"
2019-12-31,County,NY New York,"NY Missing, New York 36XXX",9,Housing Choice Vouchers,3,,"Missing, New York",36XXX,1258,85,1062,99,5,3,2.7,2875,186,1007,19365,7153,7,17,27,12,37,38,12,46,-1,-1,-1,5,47,83,47,31,81,21,1,57,26,15,0,89,51,0,1,11,17,17,2,36,22,117,110,31,114,54,21,25,9,-1,-1,-1,,,,,,NY,,,New York,"Missing, New York, New York"
2019-12-31,County,NY New York,"NY Missing, New York 36XXX",9,Project Based Section 8,5,,"Missing, New York",36XXX,82,98,81,100,2,-1,2.6,212,536,2377,23056,8809,2,12,28,11,46,46,4,51,-1,-1,-1,7,26,78,27,16,26,15,1,28,23,47,7,98,22,-1,-1,2,14,62,-1,75,1,-1,298,100,116,16,43,41,28,-1,-1,-1,,,,,,NY,,,New York,"Missing, New York, New York"
2019-12-31,County,NC North Carolina,NC Alamance County 37001,9,Public Housing,2,,Alamance County,37001,537,98,524,100,5,22,2.7,1389,234,565,10395,3921,26,33,17,13,12,38,0,56,20,96,77,1,69,86,67,17,31,8,13,62,12,12,1,82,78,0,0,18,1,3,-1,3,1,8,52,96,105,22,35,43,6,31,59,68,,,,,,NC,,,North Carolina,"Alamance County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alamance County 37001,9,Housing Choice Vouchers,3,,Alamance County,37001,1021,90,907,99,5,13,2.2,1981,311,476,12587,5763,9,33,29,14,15,28,0,69,26,95,64,2,42,86,42,42,63,24,3,47,26,24,1,75,72,1,1,25,1,1,-1,2,2,15,83,100,128,18,53,29,34,26,53,65,,,,,,NC,,,North Carolina,"Alamance County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alamance County 37001,9,Project Based Section 8,5,,Alamance County,37001,757,97,754,100,6,19,1.6,1225,263,506,11394,7013,14,31,32,16,7,14,2,83,26,95,68,1,27,72,23,29,21,16,6,27,12,55,6,59,54,0,1,40,0,1,3,4,1,-1,71,82,83,65,19,16,4,28,49,60,,,,,,NC,,,North Carolina,"Alamance County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alamance County 37001,9,202/PRAC,8,,Alamance County,37001,40,99,39,98,6,10,1.0,39,301,222,13581,13581,-1,21,46,31,3,-1,-1,100,33,100,38,-1,-1,92,-1,-1,-1,0,-1,-1,-1,100,21,26,18,-1,3,74,-1,3,3,5,3,-1,76,-1,-1,100,-1,-1,-1,27,36,57,,,,,,NC,,,North Carolina,"Alamance County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alamance County 37001,9,811/PRAC,9,,Alamance County,37001,93,90,85,100,7,9,1.0,86,270,227,11350,11218,-1,48,44,7,1,-1,-1,100,28,99,68,-1,-1,59,-1,97,100,98,6,39,33,22,-1,31,28,1,-1,69,-1,1,-1,1,1,-1,120,-1,-1,100,-1,-1,-1,21,40,66,,,,,,NC,,,North Carolina,"Alamance County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alexander County 37003,9,Housing Choice Vouchers,3,,Alexander County,37003,90,92,83,100,6,10,2.1,172,296,433,11038,5327,11,38,29,14,9,14,-1,82,25,98,61,2,39,83,40,56,81,37,1,51,23,25,1,37,33,-1,-1,63,1,4,-1,5,0,14,91,99,164,11,55,34,41,17,13,68,,,,,,NC,,,North Carolina,"Alexander County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alexander County 37003,9,Project Based Section 8,5,,Alexander County,37003,13,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NC,,,North Carolina,"Alexander County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alleghany County 37005,9,Housing Choice Vouchers,3,,Alleghany County,37005,196,97,189,100,6,19,2.2,423,276,479,11161,4987,19,32,27,9,13,30,1,64,25,93,68,8,45,79,46,36,68,21,6,47,27,20,2,4,1,-1,-1,96,-1,3,-1,3,0,11,74,98,108,10,48,42,39,29,14,73,,,,,,NC,,,North Carolina,"Alleghany County, North Carolina"
2019-12-31,County,NC North Carolina,NC Alleghany County 37005,9,Project Based Section 8,5,,Alleghany County,37005,35,98,35,100,6,20,1.1,37,284,406,11976,11329,-1,40,40,17,3,3,-1,97,31,97,60,-1,-1,54,-1,100,52,65,-1,14,14,71,3,11,9,3,-1,89,-1,-1,-1,0,0,-1,76,86,110,100,-1,-1,-1,33,16,70,,,,,,NC,,,North Carolina,"Alleghany County, North Carolina"
2019-12-31,County,NC North Carolina,NC Anson County 37007,9,Public Housing,2,,Anson County,37007,174,97,169,100,5,17,2.4,408,285,531,13063,5411,17,33,22,13,16,33,1,67,29,90,63,1,55,83,53,34,93,22,9,55,18,18,1,96,95,-1,-1,4,-1,1,-1,1,0,15,80,96,93,33,22,44,9,31,66,74,,,,,,NC,,,North Carolina,"Anson County, North Carolina"
2019-12-31,County,NC North Carolina,NC Anson County 37007,9,Housing Choice Vouchers,3,,Anson County,37007,131,77,99,98,5,1,2.2,222,321,449,13821,6163,11,32,27,9,21,34,-1,65,31,91,59,-1,52,94,52,23,52,15,3,55,9,33,2,89,89,-1,-1,11,-1,-1,-1,0,0,109,83,100,193,26,27,46,22,25,59,72,,,,,,NC,,,North Carolina,"Anson County, North Carolina"
2019-12-31,County,NC North Carolina,NC Anson County 37007,9,Project Based Section 8,5,,Anson County,37007,72,92,72,100,6,19,2.2,159,209,445,9338,4229,29,32,15,12,12,24,1,68,21,94,75,1,63,86,63,32,50,16,13,60,19,8,-1,94,94,-1,-1,6,-1,-1,-1,0,1,-1,61,90,78,21,50,29,10,34,72,74,,,,,,NC,,,North Carolina,"Anson County, North Carolina"
2019-12-31,County,NC North Carolina,NC Anson County 37007,9,811/PRAC,9,,Anson County,37007,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NC,,,North Carolina,"Anson County, North Carolina"
2019-12-31,County,NC North Carolina,NC Ashe County 37009,9,Housing Choice Vouchers,3,,Ashe County,37009,339,97,327,100,6,28,2.1,690,272,479,10474,4964,20,35,23,13,9,29,-1,65,24,95,70,10,33,76,39,37,57,22,6,44,28,21,2,4,3,-1,-1,96,-1,2,-1,2,1,5,62,98,100,16,48,36,37,21,9,64,,,,,,NC,,,North Carolina,"Ashe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Ashe County 37009,9,Project Based Section 8,5,,Ashe County,37009,42,97,41,100,6,10,1.0,41,284,408,12621,12621,-1,37,39,20,5,-1,-1,100,33,93,44,-1,-1,54,-1,100,10,32,2,12,10,76,5,7,2,-1,-1,93,-1,2,2,5,2,-1,74,73,103,100,-1,-1,-1,18,8,63,,,,,,NC,,,North Carolina,"Ashe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Ashe County 37009,9,202/PRAC,8,,Ashe County,37009,24,96,24,100,7,21,1.0,24,303,278,14237,14237,-1,17,42,38,4,-1,-1,100,37,96,29,-1,-1,79,-1,-1,8,8,-1,-1,-1,100,17,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,48,100,71,100,-1,-1,-1,17,7,64,,,,,,NC,,,North Carolina,"Ashe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Ashe County 37009,9,811/PRAC,9,,Ashe County,37009,15,95,14,98,6,7,1.0,14,268,291,11207,11207,-1,57,29,14,-1,7,-1,93,29,100,71,-1,-1,50,-1,100,100,100,-1,50,29,21,-1,7,-1,-1,-1,71,-1,7,-1,7,0,-1,69,-1,-1,79,21,-1,21,22,9,62,,,,,,NC,,,North Carolina,"Ashe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Avery County 37011,9,Housing Choice Vouchers,3,,Avery County,37011,187,97,180,100,6,19,1.9,333,243,479,10417,5631,16,39,25,16,5,23,1,73,25,98,68,7,29,78,32,46,51,27,3,37,26,34,3,4,2,-1,-1,96,1,2,-1,2,0,3,64,99,101,40,36,24,22,15,6,67,,,,,,NC,,,North Carolina,"Avery County, North Carolina"
2019-12-31,County,NC North Carolina,NC Avery County 37011,9,Project Based Section 8,5,,Avery County,37011,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NC,,,North Carolina,"Avery County, North Carolina"
2019-12-31,County,NC North Carolina,NC Beaufort County 37013,9,Public Housing,2,,Beaufort County,37013,414,94,386,99,5,13,2.2,839,255,622,11345,5220,13,41,21,12,13,26,1,66,26,92,69,1,42,80,42,34,87,30,3,47,18,32,2,90,89,-1,-1,10,1,0,-1,1,0,33,116,85,79,36,27,37,22,29,53,62,,,,,,NC,,,North Carolina,"Beaufort County, North Carolina"
2019-12-31,County,NC North Carolina,NC Beaufort County 37013,9,Housing Choice Vouchers,3,,Beaufort County,37013,359,69,235,95,5,13,2.6,615,329,502,12052,4605,15,31,20,14,20,36,0,54,26,92,64,2,61,93,63,26,94,19,3,62,20,14,1,94,92,-1,-1,6,1,0,-1,1,0,28,93,97,203,9,36,55,33,25,43,62,,,,,,NC,,,North Carolina,"Beaufort County, North Carolina"
2019-12-31,County,NC North Carolina,NC Beaufort County 37013,9,Project Based Section 8,5,,Beaufort County,37013,117,91,110,100,6,12,1.1,117,281,434,12131,11406,1,39,39,18,2,2,1,96,31,99,53,-1,2,62,2,95,36,57,1,13,26,60,5,53,51,-1,-1,45,2,-1,-1,2,1,-1,89,80,84,98,2,-1,-1,24,48,65,,,,,,NC,,,North Carolina,"Beaufort County, North Carolina"
2019-12-31,County,NC North Carolina,NC Beaufort County 37013,9,202/PRAC,8,,Beaufort County,37013,48,99,49,100,7,12,1.0,50,295,296,12899,12641,-1,33,35,31,2,-1,-1,100,33,94,47,-1,-1,88,-1,-1,2,2,-1,-1,-1,100,22,59,59,-1,-1,22,-1,-1,-1,0,0,-1,85,24,69,100,-1,-1,-1,29,53,64,,,,,,NC,,,North Carolina,"Beaufort County, North Carolina"
2019-12-31,County,NC North Carolina,NC Beaufort County 37013,9,811/PRAC,9,,Beaufort County,37013,21,97,21,100,6,5,1.4,30,278,427,11796,8257,-1,48,38,10,5,5,-1,95,29,95,67,-1,19,52,19,100,100,70,5,29,29,38,-1,76,76,-1,-1,24,-1,-1,-1,0,0,-1,85,43,78,81,10,10,5,30,55,61,,,,,,NC,,,North Carolina,"Beaufort County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bertie County 37015,9,Public Housing,2,,Bertie County,37015,33,95,31,100,9,13,2.5,78,315,521,15926,6329,17,17,27,10,30,35,-1,61,35,77,48,-1,55,94,55,18,33,17,-1,61,10,29,3,97,97,-1,-1,3,-1,-1,-1,0,0,20,69,100,129,-1,45,55,39,29,68,56,,,,,,NC,,,North Carolina,"Bertie County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bertie County 37015,9,Housing Choice Vouchers,3,,Bertie County,37015,171,60,104,100,6,2,2.4,247,293,429,11623,4894,9,44,28,10,10,32,-1,68,26,96,79,1,53,92,53,38,89,21,2,55,25,18,1,95,94,1,-1,5,-1,-1,-1,0,0,7,106,99,303,1,33,66,50,24,68,58,,,,,,NC,,,North Carolina,"Bertie County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bertie County 37015,9,Project Based Section 8,5,,Bertie County,37015,50,89,46,100,10,7,2.1,97,185,407,8315,3943,24,43,24,5,5,26,-1,65,20,100,91,-1,50,80,48,29,13,14,4,52,26,17,-1,89,89,-1,-1,4,-1,-1,-1,0,0,-1,111,100,100,43,37,20,4,24,68,58,,,,,,NC,,,North Carolina,"Bertie County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bertie County 37015,9,811/PRAC,9,,Bertie County,37015,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,,,,,NC,,,North Carolina,"Bertie County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bladen County 37017,9,Public Housing,2,,Bladen County,37017,153,98,149,99,4,24,2.6,394,257,554,12272,4641,24,29,17,10,21,42,1,54,26,87,70,3,64,85,60,14,88,11,11,67,10,11,-1,87,84,3,-1,13,-1,-1,-1,0,0,5,58,100,151,9,40,51,21,25,47,63,,,,,,NC,,,North Carolina,"Bladen County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bladen County 37017,9,Housing Choice Vouchers,3,,Bladen County,37017,229,75,151,88,6,23,2.3,348,256,387,11042,4791,17,38,22,12,10,25,-1,74,25,95,68,3,56,91,56,41,63,21,4,60,20,16,2,85,83,1,-1,15,-1,1,-1,1,0,34,58,100,157,17,25,58,37,27,51,62,,,,,,NC,,,North Carolina,"Bladen County, North Carolina"
2019-12-31,County,NC North Carolina,NC Bladen County 37017,9,Project Based Section 8,5,,Bladen County,37017,143,93,142,100,6,32,2.0,290,191,562,8233,4031,35,33,22,6,5,18,1,80,19,98,82,6,43,80,46,30,39,16,13,51,23,13,-1,66,58,4,-1,32,1,1,1,4,0,-1,54,92,106,37,46,18,10,23,44,64,,,,,,NC,,,North Carolina,"Bladen County, North Carolina"
2019-12-31,County,NC North Carolina,NC Brunswick County 37019,9,Housing Choice Vouchers,3,,Brunswick County,37019,472,72,350,100,6,9,2.0,693,329,504,13384,6760,4,42,25,15,15,25,0,75,25,96,74,3,35,85,36,47,87,36,1,41,23,34,2,53,49,1,0,47,-1,1,2,4,1,26,98,99,105,15,48,37,45,15,24,56,,,,,,NC,,,North Carolina,"Brunswick County, North Carolina"
2019-12-31,County,NC North Carolina,NC Brunswick County 37019,9,Project Based Section 8,5,,Brunswick County,37019,39,91,38,100,5,18,1.1,40,291,538,12589,11960,3,45,24,24,5,3,-1,97,27,97,66,-1,5,71,5,86,42,55,3,11,24,63,5,16,13,-1,-1,82,-1,3,-1,3,3,-1,82,87,139,95,5,-1,-1,13,19,65,,,,,,NC,,,North Carolina,"Brunswick County, North Carolina"
2019-12-31,County,NC North Carolina,NC Buncombe County 37021,9,Housing Choice Vouchers,3,,Buncombe County,37021,3359,82,2733,99,7,12,2.0,5383,253,621,10325,5242,9,36,26,13,17,22,0,55,20,95,77,2,36,69,35,38,80,27,4,48,26,22,1,55,49,1,1,45,1,2,0,3,2,9,69,45,146,37,35,28,24,22,32,54,,,,,,NC,,,North Carolina,"Buncombe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Buncombe County 37021,9,Project Based Section 8,5,,Buncombe County,37021,927,95,918,100,6,16,1.4,1317,292,638,12874,8974,6,34,33,15,12,11,1,86,27,95,68,2,15,64,15,53,41,32,4,20,13,63,5,32,26,3,0,63,0,2,1,3,4,-1,74,72,67,76,13,10,5,15,26,39,,,,,,NC,,,North Carolina,"Buncombe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Buncombe County 37021,9,S236/BMIR,7,,Buncombe County,37021,27,-5,21,-5,-5,-5,-5.0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,,,,,,NC,,,North Carolina,"Buncombe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Buncombe County 37021,9,202/PRAC,8,,Buncombe County,37021,50,99,49,99,8,8,1.0,49,308,211,13783,13783,-1,22,45,24,8,-1,-1,100,31,96,59,-1,-1,80,-1,-1,-1,0,-1,-1,-1,100,10,22,20,2,-1,76,-1,-1,-1,0,2,-1,68,100,46,100,-1,-1,-1,14,36,52,,,,,,NC,,,North Carolina,"Buncombe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Buncombe County 37021,9,811/PRAC,9,,Buncombe County,37021,45,93,42,100,7,14,1.0,42,310,248,12894,12894,5,33,29,26,7,7,-1,93,29,95,64,-1,-1,45,-1,100,100,100,-1,60,26,14,-1,24,24,-1,-1,71,-1,-1,-1,0,0,-1,104,-1,-1,100,-1,-1,-1,12,22,59,,,,,,NC,,,North Carolina,"Buncombe County, North Carolina"
2019-12-31,County,NC North Carolina,NC Burke County 37023,9,Public Housing,2,,Burke County,37023,368,98,360,100,7,16,2.2,806,258,554,11478,5127,28,26,24,10,13,35,2,63,26,90,67,8,40,77,41,22,44,13,8,46,24,22,1,29,13,-1,6,71,-1,9,1,10,1,9,71,-1,-1,27,30,43,26,16,27,65,,,,,,NC,,,North Carolina,"Burke County, North Carolina"
2019-12-31,County,NC North Carolina,NC Burke County 37023,9,Housing Choice Vouchers,3,,Burke County,37023,232,94,220,100,5,9,1.7,368,309,430,11992,7169,5,40,27,19,9,14,-1,81,29,95,61,1,24,81,24,64,70,43,1,35,26,38,5,37,30,0,1,63,1,4,-1,5,0,12,89,99,139,25,49,26,47,18,27,61,,,,,,NC,,,North Carolina,"Burke County, North Carolina"
2019-12-31,County,NC North Carolina,NC Burke County 37023,9,Project Based Section 8,5,,Burke County,37023,155,95,153,100,7,16,1.5,236,267,443,11873,7698,13,27,35,20,6,12,-1,88,29,97,51,4,22,82,24,31,14,14,5,25,8,61,5,20,14,1,1,80,-1,3,1,4,1,-1,64,97,107,68,25,7,5,16,19,67,,,,,,NC,,,North Carolina,"Burke County, North Carolina"
2019-12-31,County,NC North Carolina,NC Burke County 37023,9,811/PRAC,9,,Burke County,37023,28,86,22,92,6,9,1.0,22,263,265,11016,11016,-1,57,33,5,5,-1,-1,95,29,95,68,-1,-1,27,-1,90,100,91,-1,55,41,5,-1,14,14,-1,-1,82,-1,-1,-1,0,0,-1,67,-1,-1,100,-1,-1,-1,15,34,67,,,,,,NC,,,North Carolina,"Burke County, North Carolina"
2019-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,Public Housing,2,,Cabarrus County,37025,174,97,168,100,6,11,2.7,446,250,587,12867,4847,16,30,22,7,25,38,1,44,19,92,80,1,68,88,67,15,48,10,4,67,14,16,1,89,81,-1,-1,11,2,4,2,8,0,35,94,13,241,19,36,45,9,29,79,76,,,,,,NC,,,North Carolina,"Cabarrus County, North Carolina"
2019-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,Housing Choice Vouchers,3,,Cabarrus County,37025,595,85,597,100,8,7,2.7,1624,350,800,13759,5058,12,27,24,12,25,35,1,56,21,96,76,2,58,93,58,19,69,14,1,61,15,23,2,92,90,0,-1,8,1,1,1,2,0,106,114,100,166,11,32,57,27,20,44,71,,,,,,NC,,,North Carolina,"Cabarrus County, North Carolina"
2019-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,Project Based Section 8,5,,Cabarrus County,37025,393,97,384,100,5,15,2.3,902,257,615,11540,4913,23,21,26,16,14,22,0,75,18,99,83,3,53,90,53,14,11,6,9,48,7,36,4,64,59,-1,-1,35,1,2,3,5,3,-1,80,96,81,36,28,36,7,24,46,60,,,,,,NC,,,North Carolina,"Cabarrus County, North Carolina"
2019-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,202/PRAC,8,,Cabarrus County,37025,40,99,40,100,5,18,1.0,41,375,162,17010,16596,-1,15,25,35,25,3,-1,98,31,95,50,-1,-1,85,-1,-1,-1,0,-1,-1,-1,100,8,10,8,-1,-1,90,-1,3,-1,3,0,-1,65,100,52,100,-1,-1,-1,29,55,54,,,,,,NC,,,North Carolina,"Cabarrus County, North Carolina"
2019-12-31,County,NC North Carolina,NC Cabarrus County 37025,9,811/PRAC,9,,Cabarrus County,37025,29,90,27,100,7,22,1.0,27,302,239,12479,12479,-1,41,33,22,4,7,-1,93,23,100,81,-1,-1,59,-1,96,100,96,7,52,37,4,-1,30,30,-1,-1,67,-1,-1,-1,0,0,-1,88,-1,-1,100,-1,-1,-1,23,40,75,,,,,,NC,,,North Carolina,"Cabarrus County, North Carolina"
2019-12-31,County,NC North Carolina,NC Caldwell County 37027,9,Public Housing,2,,Caldwell County,37027,158,97,154,100,5,31,2.3,359,240,517,10646,4567,20,40,19,10,10,30,22,48,24,95,71,10,45,84,51,22,35,12,10,50,16,23,1,44,39,-1,-1,56,-1,5,-1,5,1,4,61,100,85,33,31,36,10,32,45,58,,,,,,NC,,,North Carolina,"Caldwell County, North Carolina"
