"Location","Year","Series","Series Code","Month","Permits"
"San Bernardino County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"San Bernardino County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"San Bernardino County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"San Bernardino County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,12.0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,6.0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,58.0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"San Bernardino County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,7.0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,14.0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,4.0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"San Bernardino County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,5.0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,24.0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,12.0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,87.0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"San Bernardino County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"San Diego County",2020,"Total Units",1.0,1.0,630.0
"San Diego County",2020,"Total Units",1.0,2.0,467.0
"San Diego County",2020,"Total Units",1.0,3.0,860.0
"San Diego County",2020,"Total Units",1.0,4.0,683.0
"San Diego County",2020,"Total Units",1.0,5.0,0
"San Diego County",2020,"Total Units",1.0,6.0,0
"San Diego County",2020,"Total Units",1.0,7.0,0
"San Diego County",2020,"Total Units",1.0,8.0,0
"San Diego County",2020,"Total Units",1.0,9.0,0
"San Diego County",2020,"Total Units",1.0,10.0,0
"San Diego County",2020,"Total Units",1.0,11.0,0
"San Diego County",2020,"Total Units",1.0,12.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,1.0,263.0
"San Diego County",2020,"Units in Single-Family Structures",2.0,2.0,371.0
"San Diego County",2020,"Units in Single-Family Structures",2.0,3.0,201.0
"San Diego County",2020,"Units in Single-Family Structures",2.0,4.0,154.0
"San Diego County",2020,"Units in Single-Family Structures",2.0,5.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,6.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,7.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,8.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,9.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,10.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,11.0,0
"San Diego County",2020,"Units in Single-Family Structures",2.0,12.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,1.0,367.0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,2.0,96.0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,3.0,659.0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,4.0,529.0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"San Diego County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,4.0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,14.0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,6.0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,4.0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"San Diego County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,77.0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,38.0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,65.0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"San Diego County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,363.0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,5.0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,615.0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,460.0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"San Diego County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"San Francisco County",2020,"Total Units",1.0,1.0,491.0
"San Francisco County",2020,"Total Units",1.0,2.0,385.0
"San Francisco County",2020,"Total Units",1.0,3.0,6.0
"San Francisco County",2020,"Total Units",1.0,4.0,0
"San Francisco County",2020,"Total Units",1.0,5.0,0
"San Francisco County",2020,"Total Units",1.0,6.0,0
"San Francisco County",2020,"Total Units",1.0,7.0,0
"San Francisco County",2020,"Total Units",1.0,8.0,0
"San Francisco County",2020,"Total Units",1.0,9.0,0
"San Francisco County",2020,"Total Units",1.0,10.0,0
"San Francisco County",2020,"Total Units",1.0,11.0,0
"San Francisco County",2020,"Total Units",1.0,12.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,1.0,1.0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,2.0,2.0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,3.0,2.0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,4.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,5.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,6.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,7.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,8.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,9.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,10.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,11.0,0
"San Francisco County",2020,"Units in Single-Family Structures",2.0,12.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,1.0,490.0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,2.0,383.0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,3.0,4.0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,4.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"San Francisco County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,2.0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"San Francisco County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,3.0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,4.0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,4.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,5.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,6.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,7.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,8.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,9.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,10.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,11.0,0
"San Francisco County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,12.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,1.0,485.0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,2.0,383.0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,3.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,4.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,5.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,6.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,7.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,8.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,9.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,10.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,11.0,0
"San Francisco County",2020,"Units in 5+ Unit Multi-Family Structures",6.0,12.0,0
"San Joaquin County",2020,"Total Units",1.0,1.0,145.0
"San Joaquin County",2020,"Total Units",1.0,2.0,180.0
"San Joaquin County",2020,"Total Units",1.0,3.0,115.0
"San Joaquin County",2020,"Total Units",1.0,4.0,102.0
"San Joaquin County",2020,"Total Units",1.0,5.0,0
"San Joaquin County",2020,"Total Units",1.0,6.0,0
"San Joaquin County",2020,"Total Units",1.0,7.0,0
"San Joaquin County",2020,"Total Units",1.0,8.0,0
"San Joaquin County",2020,"Total Units",1.0,9.0,0
"San Joaquin County",2020,"Total Units",1.0,10.0,0
"San Joaquin County",2020,"Total Units",1.0,11.0,0
"San Joaquin County",2020,"Total Units",1.0,12.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,1.0,121.0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,2.0,136.0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,3.0,115.0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,4.0,98.0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,5.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,6.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,7.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,8.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,9.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,10.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,11.0,0
"San Joaquin County",2020,"Units in Single-Family Structures",2.0,12.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,1.0,24.0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,2.0,44.0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,3.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,4.0,4.0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,5.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,6.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,7.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,8.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,9.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,10.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,11.0,0
"San Joaquin County",2020,"Units in All Multi-Family Structures",3.0,12.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,1.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,2.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,3.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,4.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,5.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,6.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,7.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,8.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,9.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,10.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,11.0,0
"San Joaquin County",2020,"Units in 2-unit Multi-Family Structures",4.0,12.0,0
"San Joaquin County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,1.0,0
"San Joaquin County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,2.0,0
"San Joaquin County",2020,"Units in 3- and 4-unit Multi-Family Structures",5.0,3.0,0
